Date,Close,High,Low,Open,Volume,return,log_return,volatility_20d,annualized_volatility_20d,momentum_20d,momentum_60d,sma_20,sma_50,sma_200,distance_from_sma20,running_max,drawdown,regime,regime_label,signal,position,strategy_return,buy_hold_return,strategy_equity,buy_hold_equity
2014-03-31,152.1808319091797,152.416828609481,150.96834081210383,151.90415725506446,99745000,0.0081945884964609,0.0081611951618683,0.0062719206735756,0.0995636540700348,0.0154364142866756,0.0268719135894626,151.4395133972168,148.81369140625,141.16396835327149,0.0048951458924624,152.5248565673828,-0.0022555317601701,1.0,Low-Volatility / Bull,1.0,1.0,0.0081945884964609,0.0081945884964609,1.1516552618190603,1.7080615995471442
2014-04-01,153.18984985351562,153.2793636754734,152.17265297533822,152.6771786534889,89193000,0.0066303878857627,0.0066085035451886,0.0056321636473442,0.0894078261245488,0.0080010956086196,0.0338499364930096,151.50031127929688,148.90185180664062,141.27909255981444,0.0111520468832833,153.18984985351562,0.0,1.0,Low-Volatility / Bull,1.0,1.0,0.0066303878857627,0.0066303878857627,1.1592911829156003,1.719386710484918
2014-04-02,153.7025604248047,153.90599985255164,153.1003752485691,153.3851954141977,78774000,0.0033468964933338,0.0033413081009742,0.0056697139944734,0.0900039194054358,0.0104587417329484,0.040324908565374,151.57985610961913,148.99151794433592,141.39175468444824,0.0140038681238123,153.7025604248047,0.0,1.0,Low-Volatility / Bull,1.0,1.0,0.0033468964933338,0.0033468964933338,1.1631712105104535,1.725141319836925
2014-04-03,153.4990692138672,153.97918312131296,153.02708841068298,153.93849276609907,77435000,-0.0013239285694076,-0.0013248057371265,0.0056684392659439,0.0899836837173674,0.0068149088491429,0.032605599488158,151.63180618286134,149.07516845703125,141.4982145690918,0.0123144548496243,153.7025604248047,-0.0013239285694076,1.0,Low-Volatility / Bull,1.0,1.0,-0.0013239285694076,-0.0013239285694076,1.1616312549137464,1.7228573559573275
2014-04-04,151.68443298339844,154.3698359240624,151.4403156026668,154.33729107895064,169381000,-0.0118218060849636,-0.0118922392832569,0.0062880892992207,0.0998203230450276,-0.0055100762124833,0.0201758093075732,151.58978500366212,149.14699340820312,141.6047346496582,0.000624369113882,153.7025604248047,-0.0131300834275533,0.0,Intermediate / Bull,0.0,1.0,-0.0118218060849636,-0.0118218060849636,1.147898675475923,1.7024900703831467
2014-04-07,150.008056640625,151.57046957215786,149.6988372298853,151.3182067303883,140803000,-0.0110517362250146,-0.011113260380927,0.0067362701788856,0.1069349739448328,-0.0159781850044626,0.0082417779644792,151.4679962158203,149.2484860229492,141.7190261077881,-0.0096386009696405,153.7025604248047,-0.0240367094339143,0.0,Intermediate / Bull,-1.0,0.0,-0.0,-0.0110517362250146,1.147898675475923,1.6836745991995656
2014-04-08,150.62655639648438,150.8706737747982,149.39777431317123,149.94299048633408,112660000,0.0041231102496122,0.0041146335228779,0.006746683778359,0.1071002847115895,-0.0070131506508129,0.0096501921682181,151.4148048400879,149.3766082763672,141.83436889648436,-0.0052058875249088,153.7025604248047,-0.020012705187336,0.0,Intermediate / Bull,0.0,-1.0,-0.0041231102496122,0.0041231102496122,1.143165762681552,1.6906165751965372
2014-04-09,152.24595642089844,152.2947799062254,150.59402894355145,151.03346514541337,100254000,0.0107510923913802,0.0106937103112289,0.0071883647821865,0.1141117532812833,0.0033950697673763,0.0342660007343196,151.4405616760254,149.5199417114258,141.96586784362793,0.0053182234400055,153.7025604248047,-0.0094767712384261,0.0,Intermediate / Bull,0.0,0.0,0.0,0.0107510923913802,1.143165762681552,1.708792550194874
2014-04-10,149.0478515625,152.31101521215746,148.8606783660459,152.23778000500036,172959000,-0.0210061727324761,-0.0212299416119292,0.0082599915754937,0.13112330124147,-0.0065432066747115,0.0016247690894986,151.3914779663086,149.62718414306642,142.07532180786131,-0.0154805702097059,153.7025604248047,-0.0302838732773218,0.0,Intermediate / Bull,0.0,0.0,-0.0,-0.0210061727324761,1.143165762681552,1.6728973587215121
2014-04-11,147.70510864257812,149.2593883349229,147.5423596377723,148.2177798038219,167251000,-0.0090088042588042,-0.0090496289083689,0.0084728810521648,0.1345028169135567,-0.0127203007612353,-0.0127203007612353,151.29632492065429,149.6771081542969,142.171767578125,-0.0237363087302981,153.7025604248047,-0.0390198560495722,0.0,Intermediate / Bull,-1.0,0.0,-0.0,-0.0090088042588042,1.143165762681552,1.6578265538717194
2014-04-14,148.86878967285156,149.21869941570426,147.6481534996297,148.86064415151333,132382000,0.007878407463139,0.0078475348563657,0.008406776349147,0.1334534372854949,-0.0138605633072496,-0.003647169141924,151.19170455932618,149.7673190307617,142.27026245117187,-0.0153640366265143,153.7025604248047,-0.0314488629115449,0.0,Intermediate / Bull,-1.0,-1.0,-0.007878407463139,0.007878407463139,1.1341594370052366,1.6708875869663324
2014-04-15,149.89414978027344,149.99994224335333,147.70513981533435,149.1780515246067,157093000,0.006887676790247,0.0068640651022447,0.0083947371789652,0.1332623213837399,-0.0141054655705885,0.0074761813827013,151.0844757080078,149.94301422119142,142.3765305328369,-0.0078785455762829,153.7025604248047,-0.0247777957244532,0.0,Intermediate / Bull,-1.0,-1.0,-0.006887676790247,0.006887676790247,1.1263477133745359,1.6823961206181923
2014-04-16,151.4647216796875,151.47285478642215,150.26035136729104,150.9276386282369,105197000,0.0104778732306518,0.0104233607694011,0.0086731375039429,0.137681789532603,0.0015616116170908,0.0150481126689587,151.09628372192384,150.1303530883789,142.4868822479248,0.0024384316323871,153.7025604248047,-0.0145595410963371,0.0,Intermediate / Bull,0.0,-1.0,-0.0104778732306518,0.0104778732306518,1.114545984820163,1.7000240538937703
2014-04-17,151.67623901367188,152.0993963320698,151.00081889177113,151.26122721600134,105255000,0.0013964792041256,0.0013955050338754,0.0085751117615641,0.1361256791141017,-0.0028625339685157,0.0158033087158908,151.07451248168945,150.32548553466796,142.5988932800293,0.0039829784792808,153.7025604248047,-0.013183393988574,0.0,Intermediate / Bull,0.0,0.0,0.0,0.0013964792041256,1.114545984820163,1.7023981021315464
2014-04-21,152.20526123046875,152.25409713121087,151.52985314886016,151.71701397568089,68329000,0.0034878384395409,0.0034817700373613,0.0085628365678657,0.1359308164551753,0.0045114235722107,0.0277668131309931,151.10869140625,150.49377014160157,142.71326866149903,0.0072568282738327,153.7025604248047,-0.0097415370973501,0.0,Intermediate / Bull,0.0,0.0,0.0,0.0034878384395409,1.114545984820163,1.7083357916715622
2014-04-22,152.89691162109375,153.311923517907,152.27846032873288,152.35982863677876,85790000,0.0045441950234408,0.0045339013417861,0.0085482804550784,0.1356997453282292,0.0132662747251735,0.0549458185241931,151.20878219604492,150.6402389526367,142.82412567138672,0.011164228694469,153.7025604248047,-0.0052416095183077,0.0,Intermediate / Bull,1.0,0.0,0.0,0.0045441950234408,1.114545984820163,1.716098802674442
2014-04-23,152.53884887695312,152.92131591533143,152.41679021234503,152.83994761124427,73869000,-0.0023418572706555,-0.0023446037070727,0.0085183377401595,0.1352244194647093,0.0061187662225907,0.0576784049229175,151.25516586303712,150.77419891357422,142.92946327209472,0.00848687055805,153.7025604248047,-0.0075711916876028,0.0,Intermediate / Bull,0.0,1.0,-0.0023418572706555,-0.0023418572706555,1.1119358772021322,1.7120799442162355
2014-04-24,152.8480987548828,153.30380104580553,152.11570942993745,153.2875224162851,88170000,0.0020273515908013,0.0020252992869245,0.0083368423341337,0.1323432692140388,0.0154614516470268,0.0535487482220078,151.37152938842777,150.88242218017578,143.0316163635254,0.0097546042668705,153.7025604248047,-0.0055591895643137,0.0,Intermediate / Bull,1.0,0.0,0.0,0.0020273515908013,1.1119358772021322,1.7155509322147215
2014-04-25,151.59490966796875,152.44122459149332,151.253132939338,152.35171075183123,100380000,-0.0081989183844789,-0.0082327143696007,0.0085570152534463,0.1358384059536326,0.0092642737320378,0.0550449908183303,151.44110565185548,150.96412322998046,143.1272629547119,0.0010156028341925,153.7025604248047,-0.013712528607271,0.0,Intermediate / Bull,0.0,1.0,-0.0081989183844789,-0.0081989183844789,1.1028192056961779,1.7014852701370762
2014-04-28,152.07504272460938,152.7341844739218,150.512629432954,152.21338004337002,135121000,0.0031672109419256,0.0031622058945928,0.008517927000128,0.1352178991688481,0.007493737528128,0.047284527748959,151.49766235351564,151.04019470214843,143.21628898620605,0.003811150364462,153.7025604248047,-0.0105887481359917,0.0,Intermediate / Bull,0.0,0.0,0.0,0.0031672109419256,1.1028192056961779,1.7068742329021795
2014-04-29,152.782958984375,153.01894317793543,152.2377429909498,152.5632409993683,84098000,0.0046550456082894,0.0046442443906181,0.0083833371830943,0.1330813520596112,0.0039566551689942,0.0583597638304804,151.52776870727538,151.11406005859374,143.30857398986817,0.0082835660275868,153.7025604248047,-0.00598299363321,0.0,Intermediate / Bull,0.0,0.0,0.0,0.0046550456082894,1.1028192056961779,1.7148198103039531
2014-04-30,153.23870849609375,153.39332444378468,152.3191583336942,152.5307432797794,101508000,0.0029829865499944,0.0029785462736139,0.0082757817779239,0.1313739629341602,0.0003189417746987,0.0859568467772413,151.53021163940429,151.19347534179687,143.40057144165038,0.0112749585591231,153.7025604248047,-0.0030178542727521,0.0,Intermediate / Bull,0.0,0.0,0.0,0.0029829865499944,1.1028192056961779,1.7199350947337537
2014-05-01,153.25497436523438,153.6699862821443,152.76671482549432,153.16546053018055,93019000,0.0001061472607035,0.0001061416274817,0.0082394508331526,0.1307972270655951,-0.0029120273490127,0.0785177374115706,151.5078323364258,151.29298614501954,143.49517601013184,0.0115316944468522,153.7025604248047,-0.0029120273490127,0.0,Intermediate / Bull,0.0,0.0,0.0,0.0001061472607035,1.1028192056961779,1.7201176611326476
2014-05-02,153.03526306152344,153.91412282153638,152.80741191081154,153.23870247587024,98122000,-0.0014336324456739,-0.0014346610799084,0.0082403356001242,0.1308112723058458,-0.0030215567737257,0.0783235370897523,151.4846420288086,151.37060150146485,143.58695823669433,0.0102361599958096,153.7025604248047,-0.0043414850177965,0.0,Intermediate / Bull,0.0,0.0,-0.0,-0.0014336324456739,1.1028192056961779,1.7176516446432712
2014-05-05,153.3282470703125,153.43403956041934,151.86348050981306,152.28663805328154,75883000,0.0019144869158116,0.0019126566214137,0.0077727634456872,0.123388794462132,0.0108370651792195,0.066326919891348,151.56683273315429,151.45747955322267,143.67651664733887,0.0116213706217593,153.7025604248047,-0.0024353098182466,0.0,Intermediate / Bull,1.0,0.0,0.0,0.0019144869158116,1.1028192056961779,1.720940066242863
2014-05-06,151.99362182617188,153.0921993960499,151.96107699028053,152.9864069497339,85454000,-0.0087043664141585,-0.0087424706883422,0.0076039618070429,0.1207091515216136,0.0132363902980472,0.0441024776676379,151.66611099243164,151.50113708496093,143.7581993865967,0.0021594200022481,153.7025604248047,-0.0111184784034151,0.0,Intermediate / Bull,1.0,1.0,-0.0087043664141585,-0.0087043664141585,1.093219863241227,1.705960373329479
2014-05-07,152.88876342773438,152.96199862283513,151.3670284556791,152.5062964084917,106500000,0.0058893366103627,0.0058720622573123,0.0076560671555917,0.1215362982870324,0.0150186466807045,0.048326052388901,151.77922134399415,151.5638314819336,143.84303421020508,0.0073102370266187,153.7025604248047,-0.0052946222549652,0.0,Intermediate / Bull,1.0,1.0,0.0058893366103627,0.0058893366103627,1.0996582030049895,1.7160073482119564
2014-05-08,152.7259979248047,153.8408541162146,152.23775088685372,152.75042207280828,93618000,-0.0010646008201029,-0.0010651679100747,0.0072928965581038,0.1157711437803699,0.0031530657049381,0.0358733887459123,151.80322341918946,151.6231088256836,143.9284986114502,0.0060787543560065,153.7025604248047,-0.0063535864158733,0.0,Intermediate / Bull,0.0,1.0,-0.0010646008201029,-0.0010646008201029,1.0984875059802375,1.7141804853817475
2014-05-09,152.95388793945312,153.01897762222592,152.03433785409985,152.75044853415946,83679000,0.0014921494555277,0.0014910373067196,0.0053211199459065,0.0844701604392854,0.0262065929565928,0.0369062167497,151.9985252380371,151.67122650146484,144.01758834838867,0.0062853419131525,153.7025604248047,-0.0048709174608566,1.0,Low-Volatility / Bull,1.0,0.0,0.0,0.0014921494555277,1.0984875059802375,1.7167382988596862
2014-05-12,154.4430694580078,154.51631708838772,152.98644862867468,153.63745727644346,86940000,0.009736146878098,0.009689056009114,0.0050524092445149,0.0802045102962615,0.0456176558641205,0.0416236540892418,152.3354232788086,151.74151184082032,144.11248016357422,0.0138355619056622,154.4430694580078,0.0,1.0,Low-Volatility / Bull,1.0,1.0,0.009736146878098,0.009736146878098,1.1091825416822167,1.7334527150886403
2014-05-13,154.58143615722656,154.95575778932218,154.42682018950765,154.64652585388436,66454000,0.0008959074674204,0.0008955063818644,0.0048809884661578,0.0774832898017699,0.0383737014113494,0.0368351758750769,152.62105560302734,151.83579223632813,144.2073420715332,0.0128447581918069,154.58143615722656,0.0,1.0,Low-Volatility / Bull,1.0,1.0,0.0008959074674204,0.0008959074674204,1.1101762666040422,1.7350057283205085
2014-05-14,153.8489532470703,154.51624019362222,153.62923529918726,154.44299259969387,72367000,-0.0047384920748907,-0.0047497543199193,0.0049470630338418,0.0785321910462372,0.0263839747754941,0.0306898372019042,152.81879577636718,151.87329345703125,144.30062660217283,0.0067410390552393,154.58143615722656,-0.0047384920748907,1.0,Low-Volatility / Bull,1.0,1.0,-0.0047384920748907,-0.0047384920748907,1.1049157051630072,1.7267844174269718
2014-05-15,152.49822998046875,153.57239640021692,151.7495741804748,153.53983912976125,154956000,-0.0087795414794431,-0.0088183087262981,0.0049437763310616,0.0784800162570993,0.0068234258731671,0.0284516581750653,152.87047119140624,151.88102478027344,144.3871575164795,-0.0024350105552524,154.58143615722656,-0.0134764317666123,1.0,Low-Volatility / Bull,1.0,1.0,-0.0087795414794431,-0.0087795414794431,1.0952150518982404,1.7116240420081155
2014-05-16,153.02711486816406,153.09221696437143,151.9448158005078,152.58767882300322,97458000,0.0034681378778169,0.0034621377564772,0.0049883212190073,0.0791871444312005,0.0089063116495815,0.0259638143838321,152.93801498413086,151.89236572265625,144.4758516693115,0.0005825882076633,154.58143615722656,-0.0100550320122629,1.0,Low-Volatility / Bull,1.0,1.0,0.0034681378778169,0.0034681378778169,1.099013408704084,1.717560190180786
2014-05-19,153.58865356445312,153.7107122691974,152.59586804267053,152.73420538036694,63839000,0.0036695372370632,0.003662820910821,0.0049942968132111,0.0792820040483945,0.0090889915552239,0.0309046504048919,153.00718460083007,151.91364166259766,144.55953498840333,0.0038002722887817,154.58143615722656,-0.0064223920895887,1.0,Low-Volatility / Bull,1.0,1.0,0.0036695372370632,0.0036695372370632,1.1030462793313554,1.7238628412555517
2014-05-20,152.62026977539062,153.5316744896049,152.2296695288642,153.51539585772022,111644000,-0.0063050477140625,-0.0063250084739963,0.0051155674131585,0.0812071151412216,-0.001809335733273,0.0187538252456178,152.99335250854492,151.91717041015625,144.63721366882325,-0.0024385551858108,154.58143615722656,-0.012686946315088,1.0,Low-Volatility / Bull,-1.0,1.0,-0.0063050477140625,-0.0063050477140625,1.0960915199093522,1.712993803788936
2014-05-21,153.90594482421875,153.97918001195302,153.03521842464636,153.0596301538911,89093000,0.0084240124245635,0.0083887284485172,0.005422068470817,0.0860726685920766,0.0089622804769453,0.0277248022549996,153.0617073059082,151.96148162841797,144.7223230743408,0.0055156677210141,154.58143615722656,-0.0043698088839125,1.0,Low-Volatility / Bull,1.0,-1.0,-0.0084240124245635,0.0084240124245635,1.0868580313271772,1.7274240848752545
2014-05-22,154.2803192138672,154.59768421988227,153.68627957018913,153.94667557711986,61549000,0.0024324881672115,0.0024295344568104,0.0054289839072567,0.0861824477422389,0.009370220962193,0.0301690985185552,153.13331832885743,152.01247161865234,144.81319374084472,0.0074902111279697,154.58143615722656,-0.001947950225104,1.0,Low-Volatility / Bull,1.0,1.0,0.0024324881672115,0.0024324881672115,1.0895018006278194,1.7316260235214698
2014-05-23,154.89878845214844,155.0045685132304,154.2803246321731,154.41866195586297,61092800,0.0040087370925381,0.0040007235150773,0.0050766208090066,0.0805888569672421,0.0217941274638839,0.0288996478320069,153.29851226806642,152.1098568725586,144.90936164855958,0.0104389544321452,154.89878845214844,0.0,1.0,Low-Volatility / Bull,1.0,1.0,0.0040087370925381,0.0040087370925381,1.0938693269083832,1.7385676569923645
2014-05-27,155.8508758544922,155.8996993290503,155.38702801227626,155.47654185461843,72010000,0.0061465129059925,0.0061277001447706,0.0051833450030462,0.0822830510250575,0.0248287494268235,0.0326118890698565,153.48730392456054,152.23471099853515,145.00780448913574,0.0153991364073562,155.8508758544922,0.0,1.0,Low-Volatility / Bull,1.0,1.0,0.0061465129059925,0.0061465129059925,1.100592808843695,1.7492537855340093
2014-05-28,155.73699951171875,156.0950549942881,155.4765910091371,155.850925127358,66723000,-0.0007306750260406,-0.0007309420991411,0.0051362631654895,0.081535650024401,0.0193348822864849,0.0391651719338921,153.6350059509277,152.33022705078125,145.10764221191403,0.0136817357983012,155.8508758544922,-0.0007306750260406,1.0,Low-Volatility / Bull,1.0,1.0,-0.0007306750260406,-0.0007306750260406,1.0997886331644329,1.7479756494787126
2014-05-29,156.5425262451172,156.56693797675206,155.6962239088822,156.09496955384185,64377000,0.0051723529792149,0.0051590223090729,0.0052042924405546,0.082615581286566,0.0215599425331078,0.0300619663463812,153.8001968383789,152.4203030395508,145.2123095703125,0.017830467470858,156.5425262451172,0.0,1.0,Low-Volatility / Bull,1.0,1.0,0.0051723529792149,0.0051723529792149,1.1054771281776876,1.757016796536889
2014-05-30,156.79483032226562,156.89248969144475,156.265892775121,156.3960969893883,76316000,0.0016117286669654,0.001610431226212,0.0052003522371006,0.0825530324958403,0.0230978209463865,0.0307876883754196,153.97718963623046,152.53162841796876,145.31623374938965,0.018299078536839,156.79483032226562,0.0,1.0,Low-Volatility / Bull,1.0,1.0,0.0016117286669654,0.0016117286669654,1.1072588573558462,1.7598486308762074
2014-06-02,156.9738311767578,157.04707879535923,156.21704259250285,157.01452153887968,64656000,0.0011416247214546,0.0011409735634905,0.0051646359949399,0.0819860547287026,0.0257363436141575,0.0296062011146738,154.1741180419922,152.62887176513672,145.4245411682129,0.0181594237108142,156.9738311767578,0.0,1.0,Low-Volatility / Bull,1.0,1.0,0.0011416247214546,0.0011416247214546,1.1085229314404532,1.7618577175792338
2014-06-03,156.89248657226562,156.97385489184705,156.4449173552182,156.59138778063894,65047000,-0.0005182048745474,-0.000518339189097,0.005177636472927,0.0821924309187761,0.0232458113234586,0.0286355293371691,154.35233001708986,152.73628784179687,145.541904296875,0.0164568721113216,156.9738311767578,-0.0005182048745474,1.0,Low-Volatility / Bull,1.0,1.0,-0.0005182048745474,-0.0005182048745474,1.1079484894538332,1.7609447143217254
2014-06-04,157.2098846435547,157.2993985057916,156.46122889437305,156.6239779847239,55529000,0.0020230291343037,0.0020209855665319,0.0046282001519116,0.0734703997187381,0.0343189586162266,0.0312643166413411,154.61314315795897,152.86258361816405,145.663059463501,0.0167950889074337,157.2098846435547,0.0,1.0,Low-Volatility / Bull,1.0,1.0,0.0020230291343037,0.0020230291343037,1.110189901527306,1.7645071567826964
2014-06-05,158.2351837158203,158.39793277390402,156.81110772791277,157.3888811636107,92103000,0.006521848639418,0.0065006734025093,0.0046603916043864,0.0739814231842794,0.0349693474407164,0.0431457791584319,154.88046417236328,152.99506378173828,145.79359130859376,0.0216600561044524,158.2351837158203,0.0,1.0,Low-Volatility / Bull,1.0,1.0,0.006521848639418,0.006521848639418,1.1174303920260775,1.776015005382403
2014-06-06,158.99200439453125,159.03268235133714,158.50374474327307,158.5769799658742,78696000,0.0047828849497222,0.0047714832962455,0.0046592405762672,0.0739631511793463,0.0410277657692021,0.0478557006851785,155.19376449584962,153.1644873046875,145.9246598815918,0.024474178527857,158.99200439453125,0.0,1.0,Low-Volatility / Bull,1.0,1.0,0.0047828849497222,0.0047828849497222,1.1227749330304613,1.7845094808221273
2014-06-09,159.15475463867188,159.53722180433587,158.82111095509967,158.9675938183338,65119000,0.0010236379166386,0.0010231143566065,0.0046632248357483,0.0740263993378208,0.040540758935617,0.0608228869337752,155.50380783081056,153.34351470947266,146.0606314086914,0.0234781826811185,159.15475463867188,0.0,1.0,Low-Volatility / Bull,1.0,1.0,0.0010236379166386,0.0010236379166386,1.1239242480237626,1.7863361723892979
2014-06-10,159.17095947265625,159.20350430664186,158.61759795927625,158.95937459241404,57129000,0.0001018180953573,0.0001018129122469,0.0043058642870853,0.068353476496933,0.0306125100416625,0.0639189019248991,155.74020233154295,153.50805572509765,146.19066986083985,0.0220287189161974,159.17095947265625,0.0,1.0,Low-Volatility / Bull,1.0,1.0,0.0001018180953573,0.0001018180953573,1.1240386838500223,1.7865180537360386
2014-06-11,158.61761474609375,158.780363767152,158.25955944959293,158.6013361189016,68772000,-0.0034764176103214,-0.0034824743913631,0.0044477484355907,0.070605817528499,0.0261103706189012,0.0507177871130763,155.94201126098633,153.63679138183593,146.3156965637207,0.0171576822914609,159.17095947265625,-0.0034764176103214,1.0,Low-Volatility / Bull,1.0,1.0,-0.0034764176103214,-0.0034764176103214,1.1201310559748037,1.7803073709128736
2014-06-12,157.49465942382812,158.5200020702672,157.14474957379113,158.4304882267996,106350000,-0.0070796381856024,-0.0071048177358041,0.004641591544574,0.073682981486898,0.0236966589620084,0.0358851506572153,156.12429656982422,153.7228875732422,146.43759414672851,0.0087773836879452,159.17095947265625,-0.0105314440170607,1.0,Low-Volatility / Bull,1.0,1.0,-0.0070796381856024,-0.0070796381856024,1.1122009333780454,1.7677034388676494
2014-06-13,157.97479248046875,158.12940843625597,157.29937207289998,157.80389789329402,82017000,0.0030485672237847,0.0030439297654043,0.004017075492672,0.0637690965082944,0.0359123020686955,0.0446095037642841,156.39812469482422,153.80833221435546,146.57259796142577,0.0100811169489469,159.17095947265625,-0.0075149826083255,1.0,Low-Volatility / Bull,1.0,1.0,0.0030485672237847,0.0030485672237847,1.1155915526898046,1.773092401632753
2014-06-16,158.10498046875,158.43862411088267,157.59232155350134,157.77948235059347,87424000,0.0008241060883009,0.0008237666993274,0.0040018430643649,0.0635272892053095,0.0331827833581037,0.0394007698025538,156.65201797485352,153.90045043945312,146.70592674255371,0.0092750959271377,159.17095947265625,-0.0066970696629454,1.0,Low-Volatility / Bull,1.0,1.0,0.0008241060883009,0.0008241060883009,1.1165109184804334,1.7745536178760586
2014-06-17,158.54437255859375,158.65829811000674,157.71433644575404,157.88523098135045,84834000,0.002779116056566,0.0027752614534794,0.0039829978866806,0.0632281312839162,0.0322661790381604,0.0463477549376267,156.89980392456056,154.03764923095704,146.84041023254397,0.0104816487522438,159.17095947265625,-0.0039365655402117,1.0,Low-Volatility / Bull,1.0,1.0,0.002779116056566,0.002779116056566,1.1196138319013136,1.7794853083287352
2014-06-18,159.70806884765625,159.79758268411314,158.19447915108483,158.54440139067302,105267000,0.0073398776019781,0.0073130717880507,0.0037180959728499,0.0590229437689907,0.0464407452738528,0.0584046351822482,157.25419387817382,154.23164947509767,146.98279724121093,0.0156045120894101,159.70806884765625,0.0,1.0,Low-Volatility / Bull,1.0,1.0,0.0073398776019781,0.0073398776019781,1.127831660388951,1.7925465126863864
2014-06-19,159.8870849609375,159.98474431352915,159.33373576972406,159.8463945987706,85929000,0.0011208958606343,0.0011202681259088,0.0034302974690982,0.0544542841572497,0.0388623073887757,0.0545864075950157,157.55325088500976,154.41686004638672,147.12311233520506,0.014812985849661,159.8870849609375,0.0,1.0,Low-Volatility / Bull,1.0,1.0,0.0011208958606343,0.0011208958606343,1.1290958422285735,1.794555770652451
2014-06-20,160.21165466308594,160.3424827285105,160.01541256494906,160.28524077121813,100587000,0.0020299932432175,0.002027935591143,0.0034282738355584,0.0544221599707036,0.0384451852280431,0.0643819631400695,157.8498176574707,154.57617401123048,147.25959732055665,0.0149625577062137,160.21165466308594,0.0,1.0,Low-Volatility / Bull,1.0,1.0,0.0020299932432175,0.0020299932432175,1.1313878991592425,1.7981987067414527
2014-06-23,160.16262817382812,160.3016283415038,159.8682712080287,160.25257092661278,70611000,-0.0003060107540922,-0.000306057584937,0.0034239228824536,0.0543530907314145,0.0339824460493169,0.0663050557364999,158.11300964355468,154.79846954345703,147.3949952697754,0.0129629973832896,160.21165466308594,-0.0003060107540922,1.0,Low-Volatility / Bull,1.0,1.0,-0.0003060107540922,-0.0003060107540922,1.13104168229505,1.797648438599195
2014-06-24,159.19781494140625,160.66960003241414,159.0179294038133,159.8764717466059,96237000,-0.0060239597927598,-0.0060421770353546,0.0036612097065921,0.0581199022877921,0.021475266459451,0.0546819432566472,158.28035659790038,155.0283236694336,147.525248336792,0.0057964131698073,160.21165466308594,-0.0063281271503732,1.0,Low-Volatility / Bull,1.0,1.0,-0.0060239597927598,-0.0060239597927598,1.124228332676969,1.7868194766835561
2014-06-25,159.91734313964844,160.08087202961417,158.8298579305172,158.86255871792852,82782000,0.0045197115205821,0.0045095282964289,0.0037132158962926,0.0589454749552926,0.0268423280340335,0.050837619517587,158.48937377929687,155.24929473876952,147.65272399902344,0.0090098744559372,160.21165466308594,-0.0018370169389761,1.0,Low-Volatility / Bull,1.0,1.0,0.0045197115205821,0.0045197115205821,1.129309520423934,1.7948953852575233
2014-06-26,159.80287170410156,159.95822851636223,158.73174312666816,159.94187188442567,84312000,-0.0007158162667004,-0.0007160725854897,0.0036250691320404,0.0575461884527744,0.0208272188854246,0.0431687990875995,158.6523910522461,155.4474691772461,147.7746555328369,0.0072515809199282,160.21165466308594,-0.0025515182390695,1.0,Low-Volatility / Bull,1.0,1.0,-0.0007158162667004,-0.0007158162667004,1.128501142299075,1.7936105699437306
2014-06-27,160.11354064941406,160.16259805507977,159.35311343224234,159.4266995407409,71445100,0.0019440761107707,0.0019421888404107,0.0036286002601454,0.0576022433736547,0.0211659422719956,0.0417103020723315,158.8183265686035,155.62044555664062,147.8960152435303,0.0081553187770875,160.21165466308594,-0.0006124024739535,1.0,Low-Volatility / Bull,1.0,1.0,0.0019440761107707,0.0019440761107707,1.130695034410796,1.797097485404784
2014-06-30,160.0317840576172,160.39972710890746,159.87642727505076,160.015427428807,70201200,-0.0005106163505301,-0.0005107467594534,0.0036452716064972,0.057866892792459,0.0194806539276983,0.0425586609561006,158.9712242126465,155.78755645751954,148.01877014160155,0.0066713950919321,160.21165466308594,-0.0011227061217675,1.0,Low-Volatility / Bull,1.0,1.0,-0.0005106163505301,-0.0005106163505301,1.1301176830387627,1.79617985804524
2014-07-01,161.10296630859375,161.5935655253552,160.36707995990795,160.42430946520486,90470000,0.0066935593906201,0.0066712569882831,0.0038415673664064,0.0609829913772773,0.0268367200260335,0.0620929461247097,159.1817481994629,155.96551055908202,148.14535766601563,0.0120693366599007,161.10296630859375,0.0,1.0,Low-Volatility / Bull,1.0,1.0,0.0066935593906201,0.0066935593906201,1.1376821928685728,1.8082026946013015
2014-07-02,161.26644897460938,161.47086317689607,161.0456906191857,161.1192767376603,52475000,0.001014771296653,0.0010142567643198,0.0038386367317545,0.0609364689944422,0.0258034941012279,0.0750519177843638,159.38457641601562,156.13290130615235,148.2688331604004,0.0118071183605734,161.26644897460938,0.0,1.0,Low-Volatility / Bull,1.0,1.0,0.001014771296653,0.001014771296653,1.138836680102609,1.8100376067943136
2014-07-03,162.0596160888672,162.13320222505553,161.60173016175438,161.72437372206824,52938800,0.004918364106738,0.0049063084671854,0.0037388772687768,0.0593528366146564,0.024169292083076,0.0759033464343985,159.57579803466797,156.32331665039064,148.39322731018066,0.0155651300810641,162.0596160888672,0.0,1.0,Low-Volatility / Bull,1.0,1.0,0.004918364106738,0.004918364106738,1.1444378935534625,1.8189400307914168
